MAC;SLOC Name;Time received;Time recorded;Event;Value
04C3E680FACF;Stapler 349-1;02.02.2024 22:00:57;02.02.2024 22:00:28;Battery Voltage;"3.652"
04C3E680FACF;Stapler 349-1;02.02.2024 16:00:06;02.02.2024 15:59:31;Battery Level;"98.72"
04C3E680FACF;Stapler 349-1;02.02.2024 16:00:06;02.02.2024 15:59:31;Battery Voltage;"3.654"
04C3E680FACF;Stapler 349-1;02.02.2024 16:00:06;02.02.2024 15:59:31;Battery Used Charge;"89.801 mAh"
04C3E680FACF;Stapler 349-1;02.02.2024 04:00:08;02.02.2024 03:59:34;Battery Level;"98.74"
04C3E680FACF;Stapler 349-1;02.02.2024 04:00:09;02.02.2024 03:59:34;Battery Used Charge;"87.973 mAh"
04C3E680FACF;Stapler 349-1;02.02.2024 04:00:09;02.02.2024 03:59:34;Battery Voltage;"3.648"
04C3E680FACF;Stapler 349-1;01.02.2024 22:00:32;01.02.2024 21:59:57;Battery Used Charge;"86.434 mAh"
04C3E680FACF;Stapler 349-1;01.02.2024 22:00:32;01.02.2024 21:59:57;Battery Voltage;"3.654"
04C3E680FACF;Stapler 349-1;01.02.2024 22:00:32;01.02.2024 21:59:57;Battery Level;"98.77"
04C3E680FACF;Stapler 349-1;01.02.2024 16:00:26;01.02.2024 15:59:56;Battery Level;"98.78"
04C3E680FACF;Stapler 349-1;01.02.2024 16:00:26;01.02.2024 15:59:56;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;01.02.2024 16:00:26;01.02.2024 15:59:56;Battery Used Charge;"85.074 mAh"
04C3E680FACF;Stapler 349-1;01.02.2024 04:01:19;01.02.2024 03:59:32;Battery Used Charge;"81.688 mAh"
04C3E680FACF;Stapler 349-1;01.02.2024 04:01:19;01.02.2024 03:59:32;Battery Voltage;"3.654"
04C3E680FACF;Stapler 349-1;01.02.2024 04:01:19;01.02.2024 03:59:32;Battery Level;"98.83"
